"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.conversation","Input.topic","Answer.relevance.label","Approve","Reject"
"3E6L1VR4YF6ZGU4BWEQ6X8H7UIX6F0","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","3TE3O8573KSBN3OCQ9JZD4A5ECF2RP","A2NMAOYBBJTO0R","Submitted","Sun May 05 03:52:11 PDT 2024","Sun May 05 03:53:31 PDT 2024","Wed May 08 03:53:31 PDT 2024","","","","80","100% (3/3)","100% (3/3)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","weddings, engagements, Europe, China, Korea, instagram, India, Italy, Japan, Thailand","3"
"3E6L1VR4YF6ZGU4BWEQ6X8H7UIX6F0","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","3K4J6M3CXYD93GA2NDI2KIFWORWAG8","AS90M5SRFWQ82","Submitted","Sun May 05 03:52:06 PDT 2024","Sun May 05 03:53:45 PDT 2024","Wed May 08 03:53:45 PDT 2024","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","weddings, engagements, Europe, China, Korea, instagram, India, Italy, Japan, Thailand","3"
"3E6L1VR4YF6ZGU4BWEQ6X8H7UIX6F0","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","33NF62TLX3MP6V9P7AGUB9A8LV7KJ1","A3UFJ3TBCTNCLQ","Submitted","Sun May 05 03:53:10 PDT 2024","Sun May 05 04:00:53 PDT 2024","Wed May 08 04:00:53 PDT 2024","","","","463","0% (0/0)","0% (0/0)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","weddings, engagements, Europe, China, Korea, instagram, India, Italy, Japan, Thailand","2"
"33BFF6QPJKV2UX3O3128UTRNFUL3WP","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","3AZHRG4CUO4C8R0W0WEPCIEAB0F302","A2NMAOYBBJTO0R","Submitted","Sun May 05 03:52:28 PDT 2024","Sun May 05 03:54:40 PDT 2024","Wed May 08 03:54:40 PDT 2024","","","","132","100% (3/3)","100% (3/3)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","weddings","4"
"33BFF6QPJKV2UX3O3128UTRNFUL3WP","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","36H9ULYP6MEEQ9HB6ZPXVWI3DZQFJU","A1LZRYDZQMBYFU","Submitted","Sun May 05 03:52:36 PDT 2024","Sun May 05 03:57:34 PDT 2024","Wed May 08 03:57:34 PDT 2024","","","","298","100% (5/5)","100% (5/5)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","weddings","4"
"33BFF6QPJKV2UX3O3128UTRNFUL3WP","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","3V0Z7YWSIIK3GA5TZTO9E1Z8ZIS2VI","A3DTPGXKABAFEJ","Submitted","Sun May 05 03:52:20 PDT 2024","Sun May 05 04:02:07 PDT 2024","Wed May 08 04:02:07 PDT 2024","","","","587","0% (0/0)","0% (0/0)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","weddings","1 - Not Relevant At All"
"3L21G7IH5QGA9ZK9VY6DRXX6SI71YU","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","31N2WW6R9BA35VFM3EXAFP1EH243F6","A1F9N3942XNDXK","Submitted","Sun May 05 03:52:44 PDT 2024","Sun May 05 03:54:11 PDT 2024","Wed May 08 03:54:11 PDT 2024","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","World","3"
"3L21G7IH5QGA9ZK9VY6DRXX6SI71YU","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","3WSELTNVRNMD8LW87DH9J1ULEL4ATH","A1LZRYDZQMBYFU","Submitted","Sun May 05 03:52:20 PDT 2024","Sun May 05 03:56:11 PDT 2024","Wed May 08 03:56:11 PDT 2024","","","","231","100% (5/5)","100% (5/5)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","World","4"
"3L21G7IH5QGA9ZK9VY6DRXX6SI71YU","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","30BUDKLTXXFEDW2UMM1XC4EYJXG5EG","A3DTPGXKABAFEJ","Submitted","Sun May 05 03:52:25 PDT 2024","Sun May 05 04:02:26 PDT 2024","Wed May 08 04:02:26 PDT 2024","","","","601","0% (0/0)","0% (0/0)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","World","5 - Highly Relevant"
"3PUOXASB6QNS3UX9VXNPKAORWOYZ9R","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","3ZAK8W07IOYW7LDFFGAQZR4AODZ0U7","A1LZRYDZQMBYFU","Submitted","Sun May 05 03:52:12 PDT 2024","Sun May 05 03:54:33 PDT 2024","Wed May 08 03:54:33 PDT 2024","","","","141","100% (5/5)","100% (5/5)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","China, India, Africa, Europe, Germany, Greece, Italy, Korea, Brazil, Albania","4"
"3PUOXASB6QNS3UX9VXNPKAORWOYZ9R","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","338JKRMM2QJN3C5D7J0K5IRX3R9AH7","A13Z1UE0HXRU5V","Submitted","Sun May 05 03:52:07 PDT 2024","Sun May 05 04:16:04 PDT 2024","Wed May 08 04:16:04 PDT 2024","","","","1437","0% (0/0)","0% (0/0)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","China, India, Africa, Europe, Germany, Greece, Italy, Korea, Brazil, Albania","4"
"3PUOXASB6QNS3UX9VXNPKAORWOYZ9R","3VXAMLAOAAOLUVX4SBSYFM3UC2JFZ6","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.20","Sun May 05 03:51:20 PDT 2024","3","BatchId:5218310;OriginalHitTemplateId:928390850;","3600","259200","Sun May 12 03:51:20 PDT 2024","","","3UJ1CZ6IZ19FNF7CNHL21LIDKOP5SH","A3APWAX21I89WB","Submitted","Sun May 05 03:52:41 PDT 2024","Sun May 05 04:36:25 PDT 2024","Wed May 08 04:36:25 PDT 2024","","","","2624","0% (0/0)","0% (0/0)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","China, India, Africa, Europe, Germany, Greece, Italy, Korea, Brazil, Albania","5 - Highly Relevant"
