"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.conversation","Input.topic","Answer.relevance.label","Approve","Reject"
"3XEIP58NMJ7N4WYIKUQFPJFMW7SZLF","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","4","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3RKNTXVS36ITR0HISCG1BTITVM74AW","A1DLZK8TZJ7ESF","Rejected","Thu Apr 18 11:36:35 PDT 2024","Thu Apr 18 11:36:40 PDT 2024","Sun Apr 21 11:36:40 PDT 2024","","Sat Apr 20 01:24:33 PDT 2024","Impossibly fast response time","5","0% (0/12)","0% (0/12)","0% (0/12)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","saipan, marianna islands, wwii, ww2, scuba, korea, asia, shanghai, chong qing, chinese, esl, china","4"
"3XEIP58NMJ7N4WYIKUQFPJFMW7SZLF","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","4","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3Y9N9SS8LIV67B1QC82KRPYT2P83DC","AAC9DJ81ZXUE7","Approved","Thu Apr 18 11:35:51 PDT 2024","Thu Apr 18 11:37:16 PDT 2024","Sun Apr 21 11:37:16 PDT 2024","Sat Apr 20 02:16:01 PDT 2024","","","85","100% (1/1)","100% (1/1)","100% (1/1)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","saipan, marianna islands, wwii, ww2, scuba, korea, asia, shanghai, chong qing, chinese, esl, china","4"
"3XEIP58NMJ7N4WYIKUQFPJFMW7SZLF","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","4","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3PM8NZGV8I0CCIC91JFSY4UWSZXXQA","A2VNIOI5GX51C6","Approved","Thu Apr 18 11:36:55 PDT 2024","Thu Apr 18 11:49:50 PDT 2024","Sun Apr 21 11:49:50 PDT 2024","Sat Apr 20 02:16:01 PDT 2024","","","775","100% (12/12)","100% (12/12)","100% (12/12)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","saipan, marianna islands, wwii, ww2, scuba, korea, asia, shanghai, chong qing, chinese, esl, china","4"
"3XEIP58NMJ7N4WYIKUQFPJFMW7SZLF","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","4","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3NVC2EB65AJ95MWH84PY4A8UKMG3Y4","A182P7WD5DJU9P","Submitted","Sat Apr 20 02:25:56 PDT 2024","Sat Apr 20 02:27:48 PDT 2024","Tue Apr 23 02:27:48 PDT 2024","","","","112","0% (0/0)","0% (0/0)","0% (0/0)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","saipan, marianna islands, wwii, ww2, scuba, korea, asia, shanghai, chong qing, chinese, esl, china","3"
"3FJ2RVH26IQ2XJUX6QEBXZEKB4D29E","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","3","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3R2UR8A0IU09R6ZTM6NO9ZZWDYFOXT","AEIACTPDXL4MJ","Approved","Thu Apr 18 11:36:05 PDT 2024","Thu Apr 18 11:38:40 PDT 2024","Sun Apr 21 11:38:40 PDT 2024","Sat Apr 20 02:14:22 PDT 2024","","","155","100% (18/18)","100% (18/18)","100% (18/18)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","World travel","5 - Highly Relevant"
"3FJ2RVH26IQ2XJUX6QEBXZEKB4D29E","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","3","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3HUTX6F6VE78QQWWYH2VJ9500PEO2I","A1RD8CM11VK3QR","Approved","Thu Apr 18 11:35:37 PDT 2024","Thu Apr 18 11:43:52 PDT 2024","Sun Apr 21 11:43:52 PDT 2024","Sat Apr 20 02:14:22 PDT 2024","","","495","100% (2/2)","100% (2/2)","100% (2/2)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","World travel","4"
"3FJ2RVH26IQ2XJUX6QEBXZEKB4D29E","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","3","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3C5W7UE9CZALR3EH9Q8BHVARIYBXMY","A10NBQP7W50X1I","Approved","Thu Apr 18 12:36:29 PDT 2024","Thu Apr 18 12:45:17 PDT 2024","Sun Apr 21 12:45:17 PDT 2024","Sat Apr 20 02:14:22 PDT 2024","","","528","100% (9/9)","100% (9/9)","100% (9/9)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","World travel","3"
"3P458N04RK1SYFCV96KPD202I73X2R","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","3","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3QFUFYSY9IZONRYQ3S2TPUTKS2KF4K","AM1E7PPJ01L03","Approved","Thu Apr 18 11:37:01 PDT 2024","Thu Apr 18 11:37:28 PDT 2024","Sun Apr 21 11:37:28 PDT 2024","Sat Apr 20 02:16:36 PDT 2024","","","27","100% (2/2)","100% (2/2)","100% (2/2)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","people, class, world, remember, end, bit, year, come, sound, send","5 - Highly Relevant"
"3P458N04RK1SYFCV96KPD202I73X2R","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","3","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3E4GGUZ1TSBP0ZBH0PA2CSORGK5K2V","AURYD2FH3FUOQ","Approved","Thu Apr 18 11:37:02 PDT 2024","Thu Apr 18 12:11:25 PDT 2024","Sun Apr 21 12:11:25 PDT 2024","Sat Apr 20 02:16:36 PDT 2024","","","2063","100% (7/7)","100% (7/7)","100% (7/7)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","people, class, world, remember, end, bit, year, come, sound, send","3"
"3P458N04RK1SYFCV96KPD202I73X2R","3U2Q8YJASS9X6MVGG7Q77MB02CJT5L","How relevant is the conversation to the given topic?","How relevant is the conversation to the given topic?","text, conversation, relevance","$0.22","Thu Apr 18 11:35:34 PDT 2024","3","BatchId:5211639;OriginalHitTemplateId:928390850;","3600","259200","Thu Apr 25 11:35:34 PDT 2024","","","3VBEN272M4JD3CWW4D4T5I927XXSGD","A28UYPIYP4C1B9","Approved","Thu Apr 18 12:36:42 PDT 2024","Thu Apr 18 13:23:30 PDT 2024","Sun Apr 21 13:23:30 PDT 2024","Sat Apr 20 02:16:36 PDT 2024","","","2808","100% (16/16)","100% (16/16)","100% (16/16)","UserB: Traveling the world<br />UserA: I would travel the world, go scuba diving, and maybe explore places I&#x27;ve never been before.<br />UserB: Where would you go to first?<br />UserA: I would probably go to Saipan. It&#x27;s a place in the Marianna Islands that has some really cool scuba sites with WWII wrecks. What about you?<br />UserB: I would go to Korea first because my really old great grandma lives there and I want to visit her<br />UserA: That&#x27;s cool that you&#x27;re part Korean! Have you been there before?<br />UserB: I have I was actually just there about 2 years ago Have you traveled abroad before?<br />UserA: Yeah I&#x27;ve actually spent half of my life living in China. I traveled around Asia a lot while I was there.<br />UserB: That&#x27;s so cool! I would love to travel around Asia<br />UserA: When I was young, I spent an Easter in Korea with some cousins. I don&#x27;t remember it very well, but I remember Korea being very clean.<br />UserB: It is. My mom and sister spent a month or so in China and afterwards they came to Korea and they said it was much cleaner<br />UserA: I lived in Shanghai and a city called Chong Qing. Shanghai is significantly cleaner because there are a ton of foreigners there.<br />UserB: That makes sense. My roommate is from Shanghai!<br />UserA: Really? That&#x27;s really cool. Is she Chinese?<br />UserB: Yeah, she&#x27;s here for ESL classes<br /><br />","people, class, world, remember, end, bit, year, come, sound, send","5 - Highly Relevant"
